model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,guess,224,layer3.1.conv3,256,1024,"(1, 1)",0.9272319972515106,0.0025599896907806396,0.2476249756774282
resnet152,guess,224,layer3.2.conv1,1024,256,"(1, 1)",0.8705280125141144,0.0011520087718963623,0.2324817074521813
resnet152,guess,224,layer3.2.conv2,256,256,"(3, 3)",1.1955679655075073,0.003376007080078125,0.31928631589188455
resnet152,guess,224,layer3.2.conv3,256,1024,"(1, 1)",0.9388799965381622,0.009344011545181274,0.25073567024857923
resnet152,guess,224,layer3.3.conv1,1024,256,"(1, 1)",0.8775840103626251,0.010224014520645142,0.2343660700505349
resnet152,guess,224,layer3.3.conv2,256,256,"(3, 3)",1.3660159707069397,0.17817598581314087,0.36480586576385354
resnet152,guess,224,layer3.3.conv3,256,1024,"(1, 1)",1.0900479853153229,0.1582079827785492,0.29110633223512467
resnet152,guess,224,layer3.4.conv1,1024,256,"(1, 1)",0.878031998872757,0.0047200024127960205,0.2344857090882881
resnet152,guess,224,layer3.4.conv2,256,256,"(3, 3)",1.3463839888572693,0.1392800211906433,0.35956298259930103
resnet152,guess,224,layer3.4.conv3,256,1024,"(1, 1)",0.9256959855556488,0.005120009183883667,0.2472147710469199
resnet152,guess,224,layer3.5.conv1,1024,256,"(1, 1)",0.9047199785709381,0.0220319926738739,0.24161295485119424
resnet152,guess,224,layer3.5.conv2,256,256,"(3, 3)",1.758255958557129,0.5592479705810547,0.4695567994449869
resnet152,guess,224,layer3.5.conv3,256,1024,"(1, 1)",0.9400320053100586,0.002048015594482422,0.25104332372146043
resnet152,guess,224,layer3.6.conv1,1024,256,"(1, 1)",0.973520040512085,0.10081601142883301,0.25998658056221563
resnet152,guess,224,layer3.6.conv2,256,256,"(3, 3)",1.1872320175170898,0.0006079673767089844,0.3170601320193541
resnet152,guess,224,layer3.6.conv3,256,1024,"(1, 1)",0.9286879897117615,0.002128005027770996,0.24801381050908292
resnet152,guess,224,layer3.7.conv1,1024,256,"(1, 1)",0.8748319745063782,0.0065760016441345215,0.23363111610806253
resnet152,guess,224,layer3.7.conv2,256,256,"(3, 3)",1.2011039853096008,0.009424030780792236,0.3207647557784573
resnet152,guess,224,layer3.7.conv3,256,1024,"(1, 1)",0.9216479957103729,0.001072019338607788,0.2461337218705
resnet152,guess,224,layer3.8.conv1,1024,256,"(1, 1)",0.8734719753265381,0.0,0.2332679170760754
resnet152,guess,224,layer3.8.conv2,256,256,"(3, 3)",1.1856480240821838,0.003951966762542725,0.31663711346849044
resnet152,guess,224,layer3.8.conv3,256,1024,"(1, 1)",0.9388800263404846,0.003968000411987305,0.250735678207536
resnet152,guess,224,layer3.9.conv1,1024,256,"(1, 1)",0.8720639944076538,0.003711998462677002,0.23289190412373287
resnet152,guess,224,layer3.9.conv2,256,256,"(3, 3)",1.2015519738197327,0.0036960244178771973,0.3208843948162105
resnet152,guess,224,layer3.9.conv3,256,1024,"(1, 1)",0.939056009054184,0.0041439831256866455,0.2507826758471004
resnet152,guess,224,layer3.10.conv1,1024,256,"(1, 1)",0.8693439960479736,0.009184002876281738,0.23216550605975866
resnet152,guess,224,layer3.10.conv2,256,256,"(3, 3)",1.2028160095214844,0.008576035499572754,0.32122196600748676
resnet152,guess,224,layer3.10.conv3,256,1024,"(1, 1)",0.9277440011501312,0.003071993589401245,0.2477617105542643
resnet152,guess,224,layer3.11.conv1,1024,256,"(1, 1)",0.8876959979534149,0.014416009187698364,0.23706655999117765
resnet152,guess,224,layer3.11.conv2,256,256,"(3, 3)",1.194591999053955,0.005728006362915039,0.3190256759764812
resnet152,guess,224,layer3.11.conv3,256,1024,"(1, 1)",0.9252159893512726,0.010719984769821167,0.24708658408962525
resnet152,guess,224,layer3.12.conv1,1024,256,"(1, 1)",0.8766239881515503,0.009263992309570312,0.23410968817698885
resnet152,guess,224,layer3.12.conv2,256,256,"(3, 3)",1.1980639696121216,1.5974044799804688e-05,0.3199528944369821
resnet152,guess,224,layer3.12.conv3,256,1024,"(1, 1)",0.9278880059719086,0.0042400062084198,0.24780016823324402
resnet152,guess,224,layer3.13.conv1,1024,256,"(1, 1)",0.8675679862499237,0.006159991025924683,0.23169120795060302
resnet152,guess,224,layer3.13.conv2,256,256,"(3, 3)",1.1950079798698425,0.011264026165008545,0.319136767094693
resnet152,guess,224,layer3.13.conv3,256,1024,"(1, 1)",0.9390880167484283,0.003951996564865112,0.2507912237666418
resnet152,guess,224,layer3.14.conv1,1024,256,"(1, 1)",0.8688639998435974,0.005631983280181885,0.23203731910246397
resnet152,guess,224,layer3.14.conv2,256,256,"(3, 3)",1.19241601228714,0.010783970355987549,0.31844456070888455
resnet152,guess,224,layer3.14.conv3,256,1024,"(1, 1)",0.9349119961261749,0.003071993589401245,0.2496759829120562
resnet152,guess,224,layer3.15.conv1,1024,256,"(1, 1)",0.870384007692337,0.0010400116443634033,0.23244324977320158
resnet152,guess,224,layer3.15.conv2,256,256,"(3, 3)",1.1984800100326538,0.0027359724044799805,0.3200640014731074
resnet152,guess,224,layer3.15.conv3,256,1024,"(1, 1)",0.9285760223865509,0.004096001386642456,0.24798390870860135
resnet152,guess,224,layer3.16.conv1,1024,256,"(1, 1)",0.8902719914913177,0.005535989999771118,0.23775450037617213
resnet152,guess,224,layer3.16.conv2,256,256,"(3, 3)",1.2012640237808228,0.004207968711853027,0.3208074953761645
resnet152,guess,224,layer3.16.conv3,256,1024,"(1, 1)",0.9282079935073853,0.004559993743896484,0.24788562355178823
resnet152,guess,224,layer3.17.conv1,1024,256,"(1, 1)",0.8723360002040863,0.002159982919692993,0.23296454552192164
resnet152,guess,224,layer3.17.conv2,256,256,"(3, 3)",1.1874719858169556,0.01982402801513672,0.31712421753904474
resnet152,guess,224,layer3.17.conv3,256,1024,"(1, 1)",0.9349119961261749,0.006144016981124878,0.2496759829120562
resnet152,guess,224,layer3.18.conv1,1024,256,"(1, 1)",0.8791519999504089,0.009775996208190918,0.23478481464162793
resnet152,guess,224,layer3.18.conv2,256,256,"(3, 3)",1.1838560104370117,0.009104013442993164,0.31615854139956406
resnet152,guess,224,layer3.18.conv3,256,1024,"(1, 1)",0.9236479997634888,0.005119979381561279,0.24666783949853227
resnet152,guess,224,layer3.19.conv1,1024,256,"(1, 1)",0.8729760050773621,0.011792004108428955,0.2331354641179668
resnet152,guess,224,layer3.19.conv2,256,256,"(3, 3)",1.2671839594841003,0.07425600290298462,0.3384119595486342
resnet152,guess,224,layer3.19.conv3,256,1024,"(1, 1)",0.931984007358551,0.00907200574874878,0.24889403928897608
resnet152,guess,224,layer3.20.conv1,1024,256,"(1, 1)",0.8954879939556122,0.03737601637840271,0.23914747698524397
resnet152,guess,224,layer3.20.conv2,256,256,"(3, 3)",1.2011200189590454,0.0061119794845581055,0.32076903769718473
resnet152,guess,224,layer3.20.conv3,256,1024,"(1, 1)",0.9246399998664856,0.002016007900238037,0.24693276133266298
resnet152,guess,224,layer3.21.conv1,1024,256,"(1, 1)",0.8765439987182617,0.007167994976043701,0.23408832633709198
resnet152,guess,224,layer3.21.conv2,256,256,"(3, 3)",1.1980800032615662,0.0030719637870788574,0.3199571763557096
resnet152,guess,224,layer3.21.conv3,256,1024,"(1, 1)",0.9307039976119995,0.0009760260581970215,0.24855220209688586
resnet152,guess,224,layer3.22.conv1,1024,256,"(1, 1)",0.8741119801998138,0.008576005697250366,0.23343883567212054
resnet152,guess,224,layer3.22.conv2,256,256,"(3, 3)",1.223695993423462,0.01844799518585205,0.3267981384445881
resnet152,guess,224,layer3.22.conv3,256,1024,"(1, 1)",0.9358719885349274,0.006080001592636108,0.2499323568266455
resnet152,guess,224,layer3.23.conv1,1024,256,"(1, 1)",0.8802079856395721,0.0014559924602508545,0.23506682435588483
resnet152,guess,224,layer3.23.conv2,256,256,"(3, 3)",1.2470239996910095,0.04817599058151245,0.3330280755064316
resnet152,guess,224,layer3.23.conv3,256,1024,"(1, 1)",0.9634559750556946,0.011135995388031006,0.2572988886240148
resnet152,guess,224,layer3.24.conv1,1024,256,"(1, 1)",0.8785279989242554,0.013248026371002197,0.2346181700053535
resnet152,guess,224,layer3.24.conv2,256,256,"(3, 3)",35.375614523887634,34.18060648441315,9.447350514237746
resnet152,guess,224,layer3.24.conv3,256,1024,"(1, 1)",0.9445919990539551,0.018895983695983887,0.25226110777471644
resnet152,guess,224,layer3.25.conv1,1024,256,"(1, 1)",0.8923839926719666,0.009696006774902344,0.23831852776364268
resnet152,guess,224,layer3.25.conv2,256,256,"(3, 3)",43.57273584604263,42.39103978872299,11.636459576522377
resnet152,guess,224,layer3.25.conv3,256,1024,"(1, 1)",0.9384959936141968,0.020991981029510498,0.25063311909095215
resnet152,guess,224,layer3.26.conv1,1024,256,"(1, 1)",0.8922719955444336,0.005584001541137695,0.23828861800420437
resnet152,guess,224,layer3.26.conv2,256,256,"(3, 3)",1.2176640033721924,0.030848026275634766,0.3251872455999067
resnet152,guess,224,layer3.26.conv3,256,1024,"(1, 1)",88.97676739096642,88.04927936196327,23.76198181938695
resnet152,guess,224,layer3.27.conv1,1024,256,"(1, 1)",0.9128959774971008,0.03225600719451904,0.24379642300288765
resnet152,guess,224,layer3.27.conv2,256,256,"(3, 3)",1.1915040016174316,0.0004960298538208008,0.31820100071465063
resnet152,guess,224,layer3.27.conv3,256,1024,"(1, 1)",0.9276319742202759,0.00011199712753295898,0.24773179283586927
resnet152,guess,224,layer3.28.conv1,1024,256,"(1, 1)",0.8765439987182617,0.00614398717880249,0.23408832633709198
resnet152,guess,224,layer3.28.conv2,256,256,"(3, 3)",1.1950079798698425,0.005119979381561279,0.319136767094693
resnet152,guess,224,layer3.28.conv3,256,1024,"(1, 1)",0.9230239987373352,0.0036960244178771973,0.24650119486225786
resnet152,guess,224,layer3.29.conv1,1024,256,"(1, 1)",0.8678399920463562,0.006655991077423096,0.2317638493487918
resnet152,guess,224,layer3.29.conv2,256,256,"(3, 3)",1.190783977508545,0.0019199848175048828,0.3180087123197519
resnet152,guess,224,layer3.29.conv3,256,1024,"(1, 1)",0.934799998998642,0.01320001482963562,0.2496460731526179
resnet152,guess,224,layer3.30.conv1,1024,256,"(1, 1)",0.879615992307663,0.0010239779949188232,0.23490872763915183
resnet152,guess,224,layer3.30.conv2,256,256,"(3, 3)",1.1873759627342224,0.0065760016441345215,0.3170985737804204
resnet152,guess,224,layer3.30.conv3,256,1024,"(1, 1)",0.9307039976119995,0.00727999210357666,0.24855220209688586
resnet152,guess,224,layer3.31.conv1,1024,256,"(1, 1)",0.8673279881477356,0.002048015594482422,0.2316271144719557
resnet152,guess,224,layer3.31.conv2,256,256,"(3, 3)",1.1899360418319702,0.008239984512329102,0.31778226408251437
resnet152,guess,224,layer3.31.conv3,256,1024,"(1, 1)",0.9233119785785675,0.013904005289077759,0.2465781022612606
resnet152,guess,224,layer3.32.conv1,1024,256,"(1, 1)",0.8797440230846405,0.0011200010776519775,0.23494291931731764
resnet152,guess,224,layer3.32.conv2,256,256,"(3, 3)",1.179248034954071,0.0026720166206359863,0.3149279434259527
resnet152,guess,224,layer3.32.conv3,256,1024,"(1, 1)",0.9333440065383911,0.0066879987716674805,0.24925723832096322
resnet152,guess,224,layer3.33.conv1,1024,256,"(1, 1)",0.8663199841976166,0.0071839988231658936,0.23135791867805422
resnet152,guess,224,layer3.33.conv2,256,256,"(3, 3)",1.8697280287742615,0.6706240773200989,0.49932633798340154
resnet152,guess,224,layer3.33.conv3,256,1024,"(1, 1)",0.9687040150165558,0.04096004366874695,0.2587004211115848
resnet152,guess,224,layer3.34.conv1,1024,256,"(1, 1)",0.8989439904689789,0.024448007345199585,0.24007042944493093
resnet152,guess,224,layer3.34.conv2,256,256,"(3, 3)",1.242688000202179,0.06291204690933228,0.3318701109720522
resnet152,guess,224,layer3.34.conv3,256,1024,"(1, 1)",0.9528320133686066,0.03532800078392029,0.2544616717654927
resnet152,guess,224,layer3.35.conv1,1024,256,"(1, 1)",0.8882560133934021,0.00044798851013183594,0.2372161167473259
resnet152,guess,224,layer3.35.conv2,256,256,"(3, 3)",1.19651198387146,0.005823969841003418,0.3195384238056599
resnet152,guess,224,layer3.35.conv3,256,1024,"(1, 1)",0.9360160231590271,0.0011039972305297852,0.249970822464582
resnet152,guess,224,layer4.0.conv1,1024,512,"(1, 1)",1.2324320077896118,0.027088046073913574,0.3291311633524297
resnet152,guess,224,layer4.0.conv2,512,512,"(3, 3)",1.8944479823112488,0.01016002893447876,0.5059280060788601
resnet152,guess,224,layer4.0.conv3,512,2048,"(1, 1)",1.067520022392273,0.02918398380279541,0.28509005336703347
resnet152,guess,224,layer4.0.downsample.0,1024,2048,"(1, 1)",1.3619199991226196,0.013311982154846191,0.36371200266707826
resnet152,guess,224,layer4.1.conv1,2048,512,"(1, 1)",1.3486239910125732,0.009232044219970703,0.3601611937059806
resnet152,guess,224,layer4.1.conv2,512,512,"(3, 3)",1.9495519995689392,0.001040041446685791,0.5206439897524293
resnet152,guess,224,layer4.1.conv3,512,2048,"(1, 1)",1.0536960363388062,0.016384005546569824,0.28139824352828574
resnet152,guess,224,layer4.2.conv1,2048,512,"(1, 1)",1.331231951713562,0.008224010467529297,0.35551650573019417
resnet152,guess,224,layer4.2.conv2,512,512,"(3, 3)",1.948799967765808,0.004992008209228516,0.5204431534379892
resnet152,guess,224,layer4.2.conv3,512,2048,"(1, 1)",1.059328019618988,0.022144019603729248,0.28290231125556936
