model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,implicit gemm,224,layer3.29.conv3,256,1024,"(1, 1)",0.9907200038433075,0.0015359818935394287,0.3843671081079489
resnet152,implicit gemm,224,layer3.30.conv1,1024,256,"(1, 1)",1.4295039772987366,0.008192002773284912,0.5546010049778184
resnet152,implicit gemm,224,layer3.30.conv2,256,256,"(3, 3)",1.9619840383529663,0.23756802082061768,0.7611859335132158
resnet152,implicit gemm,224,layer3.30.conv3,256,1024,"(1, 1)",0.9825280010700226,0.006656020879745483,0.3811888777266455
resnet152,implicit gemm,224,layer3.31.conv1,1024,256,"(1, 1)",1.3992960453033447,0.013823986053466797,0.5428813107978806
resnet152,implicit gemm,224,layer3.31.conv2,256,256,"(3, 3)",1.9727360010147095,0.2268160581588745,0.7653573449904716
resnet152,implicit gemm,224,layer3.31.conv3,256,1024,"(1, 1)",0.9953280091285706,0.002048015594482422,0.38615486414272343
resnet152,implicit gemm,224,layer3.32.conv1,1024,256,"(1, 1)",1.4218239784240723,0.0025600194931030273,0.5516214154406378
resnet152,implicit gemm,224,layer3.32.conv2,256,256,"(3, 3)",1.9645440578460693,0.23500800132751465,0.7621791377338298
resnet152,implicit gemm,224,layer3.32.conv3,256,1024,"(1, 1)",0.9896959960460663,0.024063974618911743,0.3839698264197033
resnet152,implicit gemm,224,layer3.33.conv1,1024,256,"(1, 1)",1.3844480514526367,0.030719995498657227,0.5371207725676422
resnet152,implicit gemm,224,layer3.33.conv2,256,256,"(3, 3)",1.9527680277824402,0.24371200799942017,0.7576104214436669
resnet152,implicit gemm,224,layer3.33.conv3,256,1024,"(1, 1)",0.997376024723053,0.012288033962249756,0.3869494275192147
resnet152,implicit gemm,224,layer3.34.conv1,1024,256,"(1, 1)",1.3972480297088623,0.01689600944519043,0.5420867474213893
resnet152,implicit gemm,224,layer3.34.conv2,256,256,"(3, 3)",1.949184000492096,0.2472960352897644,0.756219935534807
resnet152,implicit gemm,224,layer3.34.conv3,256,1024,"(1, 1)",0.9748480021953583,0.016383975744247437,0.3782092881894649
resnet152,implicit gemm,224,layer3.35.conv1,1024,256,"(1, 1)",1.3767679929733276,0.033280014991760254,0.5341411599057999
resnet152,implicit gemm,224,layer3.35.conv2,256,256,"(3, 3)",1.9481599926948547,0.24422401189804077,0.7558226538465614
resnet152,implicit gemm,224,layer3.35.conv3,256,1024,"(1, 1)",0.9963519871234894,0.002047985792160034,0.3865521342686382
resnet152,implicit gemm,224,layer4.0.conv1,1024,512,"(1, 1)",1.876479983329773,0.05990397930145264,0.7280131437913221
resnet152,implicit gemm,224,layer4.0.conv2,512,512,"(3, 3)",3.455999970436096,0.11571204662322998,1.340815476728554
resnet152,implicit gemm,224,layer4.0.conv3,512,2048,"(1, 1)",2.1437440514564514,0.2462720274925232,0.8317029013095975
resnet152,implicit gemm,224,layer4.0.downsample.0,1024,2048,"(1, 1)",3.214848041534424,0.2309119701385498,1.2472563791358808
resnet152,implicit gemm,224,layer4.1.conv1,2048,512,"(1, 1)",2.417664051055908,0.21913599967956543,0.9379749435521457
resnet152,implicit gemm,224,layer4.1.conv2,512,512,"(3, 3)",3.5594239234924316,0.34406399726867676,1.3809406034960996
resnet152,implicit gemm,224,layer4.1.conv3,512,2048,"(1, 1)",2.2732800245285034,0.14131200313568115,0.8819586417534214
resnet152,implicit gemm,224,layer4.2.conv1,2048,512,"(1, 1)",2.4104959964752197,0.22016000747680664,0.9351939717344262
resnet152,implicit gemm,224,layer4.2.conv2,512,512,"(3, 3)",3.5496959686279297,0.33126401901245117,1.3771664737070894
resnet152,implicit gemm,224,layer4.2.conv3,512,2048,"(1, 1)",2.269695997238159,0.1356799602508545,0.8805681558445617
